SesID,SesFld,Subject,Age,Gender,Handedness,Block,Report,TrialNum,TrialType,PreStim,StimL,StimR,Attention,PrestimResponse,PreStimEnd,PreStimTransient,StimResponse,Eye_slope,Eye_pval,Eye_meandiff,Eye_sumdiff,Eye_stddiff,mVel500,mVel1000
1,"NZ_part10",SP,19,f,R,3,none,24,5,2,1,2,exogenous,none,NaN,2,none,-0.100943140458983,0.0121285009837727,-0.00131082276457242,-0.0773385431097731,0.114871075340967,-0.269637896934011,-0.0198789839802503
1,"NZ_part10",SP,19,f,R,3,none,25,2,1,2,1,exogenous,none,NaN,1,none,0.0545232673565785,0.0491503138125035,0.00115598552553063,0.0682031460063074,0.080569737307173,-0.0728372759808015,-0.0393463112367021
1,"NZ_part10",SP,19,f,R,3,none,26,1,1,1,2,exogenous,none,NaN,1,none,0.0739827146307663,0.169842670067067,-1.08340122957121e-05,-0.000639206725447011,0.145670410473689,0.0422935264165407,0.0318414080725565
1,"NZ_part10",SP,19,f,R,3,none,27,6,2,2,1,exogenous,none,NaN,2,none,0.0571308431531713,0.105993511961889,0.00202400168920781,0.0991760827711824,0.0868621922237996,-0.192664772287012,0.0250973388649967
1,"NZ_part10",SP,19,f,R,3,none,28,2,1,2,1,exogenous,none,NaN,1,none,0.0622835477522736,0.0581408854713786,0.00218674451821331,0.129017926574585,0.10258975376477,0.212851298960907,0.114096799223963
1,"NZ_part10",SP,19,f,R,3,none,29,6,2,2,1,exogenous,none,NaN,2,none,-0.00624171252622124,0.922843113605171,-0.00116046601096954,-0.0673070286362334,0.192775277320601,0.115545366193769,0.0662232657734905
1,"NZ_part10",SP,19,f,R,3,none,30,2,1,2,1,exogenous,none,NaN,1,none,-0.0431456738778164,0.440626370033585,0.000231400022014285,0.0136526012988428,0.184083585620396,0.0632932637200063,-0.0771713880497944
1,"NZ_part10",SP,19,f,R,3,none,31,2,1,2,1,exogenous,none,NaN,1,none,-0.0813645505501398,0.0458204179050231,-0.000708303758783622,-0.0417899217682337,0.129758452862772,0.00716046196290669,-0.0511630247735187
1,"NZ_part10",SP,19,f,R,3,none,32,2,1,2,1,exogenous,none,NaN,1,none,-0.0201958363791824,0.75779183472958,0.00269138711972221,0.15879184006361,0.191087244121419,0.0208873349506323,0.0446007264224957
1,"NZ_part10",SP,19,f,R,3,none,33,2,1,2,1,exogenous,none,NaN,1,none,0.172777128650626,2.47675226526047e-05,0.00297289400474006,0.175400746279664,0.116797823057449,0.166567686977186,0.11570264527028
1,"NZ_part10",SP,19,f,R,3,none,34,5,2,1,2,exogenous,none,NaN,2,none,-0.146742790185174,0.025406887441976,-0.000715214012508762,-0.042197626738017,0.19882075862423,0.0027302853670137,-0.0956766950963673
